Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
8f16fe79-e5fa-4005-a7e6,20-01-2024,19:27:27,Station,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,21-01-2024,17:45:00,19:05:00,19:05:00,On Time,NA,No
bf00bb6a-1668-4cd0-b70e,20-01-2024,19:29:52,Station,Debit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,21-01-2024,17:45:00,19:05:00,19:05:00,On Time,NA,No
427538e7-7c75-4498-b3fe,20-01-2024,19:31:43,Station,Credit Card,None,Standard,Advance,5,Birmingham New Street,Tamworth,21-01-2024,17:45:00,18:05:00,18:05:00,On Time,NA,No
307b6897-b689-406d-8338,20-01-2024,19:32:59,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,21-01-2024,17:45:00,18:15:00,18:15:00,On Time,NA,No
d9ca3c40-ba05-4714-b5f3,20-01-2024,19:38:55,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,21-01-2024,17:45:00,18:15:00,18:15:00,On Time,NA,No
ed87961e-38f6-4f0f-930d,20-01-2024,19:41:24,Station,Debit Card,Adult,Standard,Advance,8,London Paddington,Reading,21-01-2024,18:00:00,19:00:00,19:00:00,On Time,NA,No
052f8909-a178-4267-8e8c,20-01-2024,20:00:00,Online,Credit Card,None,First Class,Advance,27,London Paddington,Reading,21-01-2024,18:15:00,19:15:00,19:15:00,On Time,NA,No
0ac140e8-b4db-4370-8bfe,20-01-2024,20:01:12,Online,Credit Card,Adult,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,03-02-2024,18:30:00,19:00:00,19:00:00,On Time,NA,No
1377079f-8a51-493c-94c9,20-01-2024,20:01:35,Station,Credit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,20-01-2024,21:30:00,22:00:00,22:00:00,On Time,NA,No
4331f06c-8ecd-4d10-bb7a,20-01-2024,20:07:33,Online,Credit Card,Adult,Standard,Off-Peak,10,Manchester Piccadilly,Leeds,20-01-2024,21:30:00,22:15:00,,Cancelled,Traffic,No
57930421-7f48-4787-b5e7,20-01-2024,20:08:05,Station,Credit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,20-01-2024,21:30:00,22:00:00,22:00:00,On Time,NA,No
d9616068-8986-4250-a586,20-01-2024,20:15:46,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,21-01-2024,18:45:00,20:05:00,20:05:00,On Time,NA,No
4814cdaa-c251-4551-93d9,20-01-2024,20:19:27,Online,Credit Card,None,Standard,Advance,5,Birmingham New Street,Tamworth,21-01-2024,18:45:00,19:05:00,19:05:00,On Time,NA,No
66809fad-9391-4554-98fb,20-01-2024,20:20:11,Online,Credit Card,Senior,Standard,Advance,6,Liverpool Lime Street,Crewe,21-01-2024,18:45:00,19:20:00,19:20:00,On Time,NA,No
49275f67-4ef2-416c-b3e5,20-01-2024,20:25:01,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,21-01-2024,18:45:00,20:05:00,20:05:00,On Time,NA,No
a49e16ee-8619-47da-ab20,20-01-2024,20:25:01,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,21-01-2024,17:45:00,19:35:00,19:45:00,Delayed,Signal failure,No
bfebffd1-5fb7-4069-b8e3,20-01-2024,20:25:12,Online,Credit Card,None,Standard,Advance,7,Birmingham New Street,Nuneaton,21-01-2024,18:45:00,19:05:00,19:05:00,On Time,NA,No
bd75a734-6d34-4b5a-9d3b,20-01-2024,20:26:55,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,21-01-2024,18:45:00,20:05:00,20:05:00,On Time,NA,No
51fea5b6-920c-40ac-910a,20-01-2024,20:27:37,Station,Debit Card,Adult,Standard,Advance,5,London St Pancras,Birmingham New Street,21-01-2024,18:45:00,20:05:00,20:05:00,On Time,NA,No
90ee47c8-3869-4dce-a60b,20-01-2024,20:29:07,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,21-01-2024,17:45:00,19:35:00,19:45:00,Delayed,Signal failure,No
40597d6f-5462-445f-a044,20-01-2024,20:29:36,Online,Credit Card,None,Standard,Advance,7,Birmingham New Street,Nuneaton,21-01-2024,18:45:00,19:05:00,19:05:00,On Time,NA,No
785ea589-d69e-4a4e-888d,20-01-2024,20:33:53,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,02-02-2024,19:00:00,20:20:00,20:20:00,On Time,NA,No
391c8160-fb70-4470-8bca,20-01-2024,20:35:37,Online,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,21-01-2024,19:00:00,19:30:00,19:30:00,On Time,NA,No
a58057a0-0f2c-4ab0-b2bb,20-01-2024,20:40:02,Online,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,21-01-2024,19:00:00,19:30:00,19:30:00,On Time,NA,No
2a847159-8db1-4bf4-83d6,20-01-2024,20:47:03,Station,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,20-01-2024,22:15:00,23:15:00,23:15:00,On Time,NA,No
1557365f-56c7-42dd-91bf,20-01-2024,21:30:15,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,21-01-2024,20:00:00,21:20:00,21:20:00,On Time,NA,No
c710e213-1a3e-4b39-bc84,20-01-2024,21:36:18,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,21-01-2024,20:00:00,21:00:00,21:00:00,On Time,NA,No
28f60fa9-bba2-45b3-bd34,20-01-2024,21:39:35,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,21-01-2024,20:00:00,21:20:00,21:20:00,On Time,NA,No
fe44f1a0-350e-446e-81bc,20-01-2024,21:45:42,Station,Contactless,None,First Class,Advance,10,Liverpool Lime Street,Manchester Piccadilly,21-01-2024,20:15:00,20:45:00,20:45:00,On Time,NA,No
4f8ee74d-4ed0-4308-85ba,20-01-2024,22:37:46,Online,Contactless,Adult,First Class,Advance,6,Manchester Piccadilly,Liverpool Lime Street,21-01-2024,00:00:00,00:30:00,,Cancelled,Weather,Yes
d9e089de-9e66-437e-8e53,20-01-2024,22:39:51,Online,Credit Card,Senior,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,21-01-2024,00:00:00,00:30:00,00:30:00,On Time,NA,No
09b9ce0e-0e3b-4863-ba74,20-01-2024,22:41:00,Online,Credit Card,Senior,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,21-01-2024,00:00:00,00:30:00,00:30:00,On Time,NA,No
1e48e4a3-5d84-4bee-8436,20-01-2024,22:41:27,Station,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,21-01-2024,00:00:00,01:20:00,01:20:00,On Time,NA,No
5727f36d-6005-4ef1-9995,20-01-2024,22:44:56,Online,Contactless,Adult,First Class,Advance,6,Manchester Piccadilly,Liverpool Lime Street,21-01-2024,00:00:00,00:30:00,,Cancelled,Weather,No
e156075b-71c8-4e12-ae03,20-01-2024,23:00:43,Station,Credit Card,None,First Class,Advance,54,London St Pancras,Birmingham New Street,21-01-2024,00:30:00,01:50:00,01:50:00,On Time,NA,No
04d2a91b-a1ea-4546-afa0,20-01-2024,23:03:25,Online,Contactless,None,First Class,Advance,57,London Kings Cross,York,21-01-2024,00:30:00,02:20:00,02:20:00,On Time,NA,No
063be9f3-bbab-4a71-9e44,20-01-2024,23:04:53,Station,Credit Card,Disabled,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,21-01-2024,21:30:00,22:00:00,22:00:00,On Time,NA,No
25dcf7fb-3ecc-452e-88c6,20-01-2024,23:09:20,Online,Contactless,Adult,Standard,Advance,48,London Euston,Manchester Piccadilly,21-01-2024,00:30:00,02:20:00,02:20:00,On Time,NA,No
6714a295-530f-46f9-b984,20-01-2024,23:09:26,Station,Credit Card,Adult,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,21-01-2024,21:30:00,22:00:00,22:00:00,On Time,NA,No
663d6f37-b490-4a67-8ea1,20-01-2024,23:40:36,Station,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,21-01-2024,22:00:00,23:20:00,23:20:00,On Time,NA,No
48d17b61-4ecb-491c-961e,20-01-2024,23:47:39,Station,Credit Card,None,Standard,Advance,35,London Kings Cross,York,03-02-2024,22:15:00,00:05:00,00:05:00,On Time,NA,No
8b310519-083b-46c3-8106,20-01-2024,23:53:48,Station,Credit Card,Adult,Standard,Advance,48,London Euston,Manchester Piccadilly,21-01-2024,22:15:00,00:05:00,00:05:00,On Time,NA,No
0afda898-82d6-4dc7-97e2,21-01-2024,00:08:54,Online,Contactless,Disabled,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,21-01-2024,01:30:00,02:00:00,02:00:00,On Time,NA,No
5c7dd368-b46a-4c10-ac81,21-01-2024,00:29:06,Station,Credit Card,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,21-01-2024,01:45:00,03:05:00,03:05:00,On Time,NA,No
3365972e-d5c0-4294-a5e3,21-01-2024,00:37:21,Online,Credit Card,None,Standard,Off-Peak,17,Manchester Piccadilly,Nottingham,21-01-2024,02:00:00,03:00:00,03:00:00,On Time,NA,No
e784678f-4617-4c83-8848,21-01-2024,00:47:32,Station,Credit Card,Disabled,Standard,Off-Peak,7,London Euston,Birmingham New Street,21-01-2024,02:15:00,03:35:00,03:35:00,On Time,NA,No
68a10d88-d414-4226-9a9b,21-01-2024,01:06:20,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,22-01-2024,23:30:00,00:30:00,00:30:00,On Time,NA,No
ee6083ce-b0b9-4c9a-b4c4,21-01-2024,01:19:12,Station,Contactless,None,Standard,Advance,21,Birmingham New Street,London Euston,22-01-2024,23:45:00,01:05:00,01:05:00,On Time,NA,No
25b0c32c-13ad-4175-ac90,21-01-2024,01:20:08,Station,Contactless,Adult,Standard,Advance,8,London Paddington,Reading,22-01-2024,23:45:00,00:45:00,00:45:00,On Time,NA,No
bbe6d201-9a25-4792-9827,21-01-2024,01:23:22,Online,Credit Card,Senior,Standard,Advance,4,London Euston,Birmingham New Street,22-01-2024,23:45:00,01:05:00,01:05:00,On Time,NA,No
e61b1da6-a5af-49c8-ada0,21-01-2024,01:31:24,Station,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,22-01-2024,00:00:00,01:20:00,01:20:00,On Time,NA,No
16ff4c0f-839f-4557-9b04,21-01-2024,01:35:10,Station,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,22-01-2024,00:00:00,01:20:00,01:20:00,On Time,NA,No
d2260045-09b7-488b-8ecf,21-01-2024,01:35:27,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,22-01-2024,00:00:00,00:30:00,00:30:00,On Time,NA,No
4c927342-691c-45f4-8526,21-01-2024,01:37:22,Station,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,22-01-2024,00:00:00,01:20:00,01:20:00,On Time,NA,No
9a8519a6-c5d7-4569-afde,21-01-2024,01:58:28,Online,Credit Card,None,First Class,Off-Peak,15,Liverpool Lime Street,Manchester Piccadilly,21-01-2024,03:15:00,03:45:00,03:45:00,On Time,NA,No
6d731829-e836-4217-9551,21-01-2024,02:02:53,Station,Credit Card,None,Standard,Off-Peak,11,York,Durham,21-01-2024,03:30:00,04:20:00,04:33:00,Delayed,Weather Conditions,No
7c06f62e-4624-44c2-9383,21-01-2024,02:04:38,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,22-01-2024,00:30:00,01:50:00,01:50:00,On Time,NA,No
530ffd96-eeba-47a1-baed,21-01-2024,02:46:23,Station,Contactless,Adult,Standard,Off-Peak,7,London Euston,Birmingham New Street,21-01-2024,04:15:00,05:35:00,,Cancelled,Weather,Yes
d325f5d0-ab77-473f-b5f5,21-01-2024,02:49:48,Online,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,21-01-2024,04:15:00,04:45:00,04:45:00,On Time,NA,No
4e6d540e-49a4-4a03-889d,21-01-2024,02:58:42,Station,Contactless,Adult,First Class,Off-Peak,52,London Euston,Birmingham New Street,21-01-2024,04:15:00,05:35:00,,Cancelled,Weather,No
7515b028-5623-4fa8-adcf,21-01-2024,03:05:36,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,22-01-2024,01:30:00,02:00:00,02:00:00,On Time,NA,No
7db9b656-bb98-4694-8e90,21-01-2024,03:08:48,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,22-01-2024,01:30:00,02:00:00,02:00:00,On Time,NA,No
6288e670-e30c-4ff6-a7af,21-01-2024,03:14:47,Online,Contactless,Disabled,First Class,Advance,36,London St Pancras,Birmingham New Street,22-01-2024,01:30:00,02:50:00,02:50:00,On Time,NA,No
85a63adb-5079-435f-bf7b,21-01-2024,03:19:29,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,22-01-2024,01:45:00,03:05:00,03:05:00,On Time,NA,No
4c37efd1-2ecc-4908-a1cb,21-01-2024,03:24:57,Station,Credit Card,Adult,Standard,Advance,56,Manchester Piccadilly,London Euston,22-01-2024,01:45:00,03:35:00,03:35:00,On Time,NA,No
ec9f9867-cd5e-42c3-82ca,21-01-2024,03:31:16,Online,Credit Card,None,First Class,Advance,10,Liverpool Lime Street,Manchester Piccadilly,22-01-2024,02:00:00,02:30:00,02:30:00,On Time,NA,No
85c06bb9-d993-4071-bf8e,21-01-2024,03:38:47,Online,Credit Card,None,Standard,Advance,12,Manchester Piccadilly,Nottingham,22-01-2024,02:00:00,03:00:00,03:00:00,On Time,NA,No
084db1b2-a8e7-4216-9398,21-01-2024,03:45:35,Online,Credit Card,Disabled,First Class,Off-Peak,27,London Paddington,Reading,21-01-2024,05:15:00,06:15:00,06:15:00,On Time,NA,No
674b27b4-6ca3-4e9c-bc03,21-01-2024,03:50:12,Station,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,22-01-2024,02:15:00,02:45:00,02:45:00,On Time,NA,No
4484bc09-e280-462f-9b1e,21-01-2024,04:10:12,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,22-01-2024,02:30:00,03:00:00,03:00:00,On Time,NA,No
3e9b9fc5-d907-42c4-a66d,21-01-2024,04:27:09,Station,Credit Card,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,21-01-2024,05:45:00,06:15:00,06:15:00,On Time,NA,No
79e524bf-c723-4c28-8cd2,21-01-2024,04:46:44,Online,Debit Card,None,Standard,Off-Peak,53,London Kings Cross,York,21-01-2024,06:15:00,08:05:00,08:23:00,Delayed,Technical Issue,No
4f94837b-ad19-4813-8232,21-01-2024,04:47:49,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,22-01-2024,03:15:00,04:15:00,04:15:00,On Time,NA,No
ddf0c162-41ff-4ff9-bfae,21-01-2024,05:01:31,Station,Credit Card,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,21-01-2024,06:30:00,07:00:00,07:00:00,On Time,NA,No
31f0ca5e-f800-49dd-8be1,21-01-2024,05:01:55,Online,Credit Card,Adult,Standard,Off-Peak,7,London Euston,Birmingham New Street,21-01-2024,06:30:00,07:50:00,07:50:00,On Time,NA,No
bb7c07d2-82ae-42d0-b03c,21-01-2024,05:06:06,Online,Credit Card,None,Standard,Off-Peak,10,Birmingham New Street,Nuneaton,21-01-2024,06:30:00,06:50:00,06:50:00,On Time,NA,No
6af6e51c-3ae6-4649-a3f6,21-01-2024,05:07:18,Station,Contactless,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,21-01-2024,06:30:00,07:50:00,07:50:00,On Time,NA,No
6ac6d043-bbaf-479d-8f36,21-01-2024,05:08:21,Online,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,21-01-2024,06:30:00,08:20:00,08:20:00,On Time,NA,No
ff705802-1b87-4408-8b11,21-01-2024,05:09:45,Online,Credit Card,Disabled,Standard,Off-Peak,22,Birmingham New Street,London St Pancras,21-01-2024,06:30:00,07:50:00,07:50:00,On Time,NA,No
2f3adf00-958c-4748-bc03,21-01-2024,05:13:11,Online,Credit Card,Adult,Standard,Off-Peak,7,London Euston,Birmingham New Street,21-01-2024,06:30:00,07:50:00,07:50:00,On Time,NA,No
16e655fc-366a-43e5-ba7d,21-01-2024,05:14:31,Online,Credit Card,Disabled,Standard,Off-Peak,22,Birmingham New Street,London St Pancras,21-01-2024,06:30:00,07:50:00,07:50:00,On Time,NA,No
3b6b4a87-96ce-4e6f-9977,21-01-2024,05:18:38,Station,Contactless,Adult,Standard,Off-Peak,35,London Kings Cross,York,21-01-2024,06:45:00,08:35:00,08:35:00,On Time,NA,No
09c6e6d5-c02c-4511-94a4,21-01-2024,05:38:57,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,22-01-2024,04:00:00,04:30:00,04:30:00,On Time,NA,No
d15ac603-2369-4b60-a45c,21-01-2024,05:48:26,Station,Contactless,Disabled,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,22-01-2024,04:15:00,04:45:00,04:45:00,On Time,NA,No
f826e133-30bc-46e8-9abd,21-01-2024,06:00:39,Station,Contactless,None,First Class,Advance,54,London St Pancras,Birmingham New Street,22-01-2024,04:30:00,05:50:00,05:50:00,On Time,NA,No
806a99f5-f7c0-41be-9499,21-01-2024,06:01:15,Online,Credit Card,None,Standard,Advance,22,Birmingham New Street,London St Pancras,22-01-2024,04:30:00,05:50:00,05:50:00,On Time,NA,No
e91e7fc4-a25d-4c57-bb2c,21-01-2024,06:07:26,Station,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,22-01-2024,04:30:00,05:50:00,05:50:00,On Time,NA,No
b1e7b043-4cf6-494d-b505,21-01-2024,06:08:54,Station,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,22-01-2024,04:30:00,05:50:00,05:50:00,On Time,NA,No
92f8aeec-4728-4448-939e,21-01-2024,06:10:45,Online,Credit Card,None,Standard,Off-Peak,5,London Paddington,London Waterloo,21-01-2024,07:30:00,09:00:00,09:00:00,On Time,NA,No
13cdce25-5b88-4e69-ad46,21-01-2024,06:14:40,Online,Credit Card,None,Standard,Off-Peak,14,Reading,Swindon,21-01-2024,07:30:00,08:15:00,08:15:00,On Time,NA,No
d38c3080-2ea7-452e-b55f,21-01-2024,06:23:32,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,22-01-2024,04:45:00,05:15:00,05:15:00,On Time,NA,No
c2a6105a-1597-4659-ac0f,21-01-2024,06:34:14,Station,Credit Card,None,First Class,Off-Peak,176,Liverpool Lime Street,London Euston,21-01-2024,08:00:00,10:15:00,,Cancelled,Weather,Yes
ff8f105d-5a8e-4f9f-b7db,21-01-2024,06:34:50,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,22-01-2024,05:00:00,05:30:00,05:30:00,On Time,NA,No
bdda2bb8-8d9d-4c5f-9a0a,21-01-2024,06:35:33,Online,Credit Card,None,Standard,Off-Peak,50,Reading,Birmingham New Street,21-01-2024,08:00:00,09:00:00,09:00:00,On Time,NA,No
e5ad996e-d218-47dd-b807,21-01-2024,06:37:53,Station,Credit Card,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,21-01-2024,08:00:00,09:20:00,09:20:00,On Time,NA,No
fde69b91-da83-44f1-9594,21-01-2024,06:40:25,Online,Credit Card,Disabled,Standard,Off-Peak,71,London Euston,Manchester Piccadilly,21-01-2024,08:00:00,09:50:00,09:50:00,On Time,NA,No
36436f4e-b85e-44d8-8040,21-01-2024,06:40:52,Station,Credit Card,None,First Class,Off-Peak,176,Liverpool Lime Street,London Euston,21-01-2024,08:00:00,10:15:00,,Cancelled,Weather,No
e7a66a74-d065-4a5b-a631,21-01-2024,06:43:20,Station,Credit Card,None,Standard,Off-Peak,113,Liverpool Lime Street,London Euston,21-01-2024,08:00:00,10:15:00,,Cancelled,Weather,No
ddce3521-b640-44b7-a8fa,21-01-2024,06:44:37,Station,Credit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,22-01-2024,05:00:00,07:15:00,07:15:00,On Time,NA,No
7ba3da04-6480-4822-9aa7,21-01-2024,06:48:07,Online,Contactless,None,Standard,Advance,35,London Kings Cross,York,22-01-2024,05:15:00,07:05:00,07:05:00,On Time,NA,No
8be73440-b130-4f1a-86a5,21-01-2024,07:00:14,Online,Credit Card,None,Standard,Off-Peak,53,London Kings Cross,York,21-01-2024,07:30:00,09:20:00,09:20:00,On Time,NA,No
0c4d68df-9b2d-40f9-ac2f,21-01-2024,07:02:03,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,22-01-2024,05:30:00,06:50:00,06:50:00,On Time,NA,No
cbe21147-d88a-4c0a-bf38,21-01-2024,07:12:08,Station,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,21-01-2024,08:30:00,09:00:00,09:00:00,On Time,NA,No
113257c2-5e61-46f9-a186,21-01-2024,07:13:20,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,22-01-2024,05:30:00,06:00:00,06:00:00,On Time,NA,No
c87d9e5f-60ad-47cd-87be,21-01-2024,07:15:37,Online,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,21-01-2024,07:45:00,08:45:00,08:45:00,On Time,NA,No
72e4f8f3-d781-4954-ac19,21-01-2024,07:16:19,Online,Credit Card,None,First Class,Off-Peak,86,London Kings Cross,York,21-01-2024,07:45:00,09:35:00,09:35:00,On Time,NA,No
4121218e-11c9-4be6-9b2e,21-01-2024,07:19:34,Online,Credit Card,None,Standard,Off-Peak,26,London Paddington,Oxford,21-01-2024,07:45:00,09:15:00,09:15:00,On Time,NA,No
d71c1846-4ddc-4d9a-b48c,21-01-2024,07:23:05,Online,Credit Card,None,Standard,Off-Peak,53,London Kings Cross,York,21-01-2024,07:45:00,09:35:00,09:35:00,On Time,NA,No
c6c85a7a-5499-4314-be49,21-01-2024,07:24:50,Online,Contactless,None,Standard,Off-Peak,19,London Paddington,Reading,21-01-2024,08:45:00,09:45:00,09:45:00,On Time,NA,No
af821449-ea5a-482c-ba98,21-01-2024,07:27:00,Online,Contactless,None,Standard,Off-Peak,19,London Paddington,Reading,21-01-2024,08:45:00,09:45:00,09:45:00,On Time,NA,No
b09581de-daf1-4757-93bc,21-01-2024,07:28:23,Online,Credit Card,None,First Class,Off-Peak,41,London Paddington,Reading,21-01-2024,07:45:00,08:45:00,08:45:00,On Time,NA,No
237e17f8-f95e-4217-8ab9,21-01-2024,07:32:16,Online,Contactless,None,First Class,Advance,10,Manchester Piccadilly,Liverpool Lime Street,22-01-2024,06:00:00,06:30:00,06:30:00,On Time,NA,No
28fb0574-bbf9-4f7a-9a20,21-01-2024,07:46:06,Online,Debit Card,Adult,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,21-01-2024,09:15:00,09:45:00,10:30:00,Delayed,Weather,No
77ed4ed6-93b7-4a15-ac7c,21-01-2024,07:46:15,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,22-01-2024,06:15:00,06:45:00,06:45:00,On Time,NA,No
7748bafe-53eb-4065-bf2d,21-01-2024,07:49:36,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,22-01-2024,06:15:00,08:05:00,08:05:00,On Time,NA,No
858e08e1-aeaa-4614-8804,21-01-2024,07:49:57,Online,Debit Card,Senior,Standard,Advance,8,London Paddington,Reading,22-01-2024,06:15:00,07:15:00,07:15:00,On Time,NA,No
c2767957-5683-4cb3-8e13,21-01-2024,07:50:32,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,22-01-2024,06:15:00,08:05:00,08:05:00,On Time,NA,No
4b499bab-a501-4233-a372,21-01-2024,07:51:49,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,22-01-2024,06:15:00,08:05:00,08:05:00,On Time,NA,No
b5a2afe2-4f77-47cd-a99d,21-01-2024,07:53:06,Online,Contactless,Adult,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,21-01-2024,09:15:00,09:45:00,10:30:00,Delayed,Weather,No
